Year,WW,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
2016,32,16.2,15.8,16,16.2,NULL,NULL,NULL,NULL,NULL,54
2016,1,10.2,4.1,5.2,7.7,26,27.5,24.45,5.2,26.1,55
2016,2,2.885714286,1.742857143,1.828571429,2.628571429,28.2,31.61428571,26.12857143,4.785714286,27.68571429,55
2016,3,11.51428571,8.8,9.857142857,10.48571429,28.07142857,31,25.98571429,4.428571429,23.91428571,55
2016,4,10.4,6.771428571,7,8.714285714,27.94285714,31.38571429,25.48571429,4.957142857,25.04285714,55
2016,5,8.285714286,5.8,6.571428571,7.542857143,28.02857143,32.08571429,25.81428571,5.7,27.1,55
2016,6,9.2,7.8,8.342857143,8.371428571,28.2,31.91428571,26.05714286,6.471428571,24.48571429,55
2016,7,3.028571429,1.771428571,2.257142857,2.714285714,27.51428571,30.51428571,25.57142857,6.571428571,27.25714286,55
2016,8,21.6,9.228571429,12.25714286,14.91428571,27.35714286,31.11428571,24.75714286,5.557142857,24.94285714,55
2016,9,0.828571429,0.428571429,0.542857143,0.742857143,28,32.31428571,25.72857143,6.885714286,25.1,55
2016,10,8.114285714,3.571428571,6.257142857,8.085714286,28.58571429,32.82857143,26.1,6.828571429,27.27142857,55
2016,11,2.371428571,1.485714286,2.028571429,2.285714286,28.5,31.58571429,26.4,4.785714286,22.54285714,55
2016,12,2.142857143,1.085714286,1.542857143,1.914285714,28.95714286,33.22857143,26.24285714,4.885714286,25.1,55
2016,13,1.571428571,1.4,1.542857143,1.571428571,29.3,32.72857143,27.07142857,5.728571429,25.67142857,55
2016,14,0.485714286,0.371428571,0.428571429,0.485714286,29.8,34.15714286,27.1,6.028571429,24.11428571,55
2016,15,2.314285714,1.942857143,2.057142857,2.114285714,29.27142857,32.82857143,27.04285714,4.114285714,23.95714286,55
2016,16,0.285714286,0.285714286,0.285714286,0.285714286,29.94285714,32.41428571,27.62857143,6.585714286,26.9,55
2016,17,8.6,5.4,7,7.628571429,29.75714286,33.9,26.5,4.371428571,28.14285714,55
2016,18,3.2,2.314285714,3.114285714,3.2,29.475,32.24285714,26.9,5.442857143,25.61428571,55
2016,19,13.05714286,7.714285714,10.82857143,12.6,30.7,33.05714286,26.01428571,3.828571429,25.51428571,55
2016,20,3.914285714,2.857142857,3.371428571,3.6,29.025,32.54285714,26.7,5.142857143,22.77142857,55
2016,21,4.714285714,3.171428571,3.371428571,3.428571429,29.32857143,32.25714286,26.78571429,6.371428571,28.48571429,55
2016,22,5.028571429,3.971428571,4.314285714,4.714285714,29.85,32.61428571,26.54285714,7.1,34.14285714,55
2016,23,3.171428571,1.571428571,2.428571429,3.028571429,29.1,31.27142857,26.57142857,5.671428571,31.97142857,55
2016,24,0.6,0.2,0.314285714,0.428571429,28.2,31.77142857,27.05714286,5.714285714,33.84285714,55
2016,25,32.2,7.714285714,12.45714286,15.42857143,27.8,30.5,26.12857143,7.042857143,28.74285714,55
2016,26,4.228571429,1.742857143,2.771428571,3.428571429,28.66,31.15714286,26.2,5.457142857,29.71428571,55
2016,27,0.085714286,0.085714286,0.085714286,0.085714286,30,32.82857143,28.24285714,5.614285714,20.78571429,55
2016,28,5.142857143,2.228571429,3.428571429,4.485714286,NULL,32.71428571,27.28571429,5.185714286,29.52857143,55
2016,29,17.74285714,10.8,14.14285714,16.2,28.31666667,31.01428571,25.62857143,5.542857143,33.38571429,55
2016,30,14.17142857,7.057142857,8.257142857,9.228571429,27.7,30.41428571,25,7.157142857,36.35714286,55
2016,31,4.2,3.085714286,3.942857143,4,28.01428571,30.2,25.85714286,5.142857143,31.48571429,55
2016,32,5.514285714,5.085714286,5.228571429,5.457142857,28.82857143,31.05714286,26.6,6.928571429,31.94285714,55
2016,33,2.114285714,2.114285714,2.114285714,2.114285714,29.51428571,31.42857143,27.37142857,6.271428571,25.05714286,55
2016,34,2.742857143,2.285714286,2.4,2.485714286,29.58571429,32.22857143,27.07142857,7.1,31.98571429,55
2016,35,9.371428571,5.2,7.371428571,9,29.22857143,31.58571429,26.7,8.785714286,33.22857143,55
2016,36,1.9,1.2,1.55,1.6,28.95,31.375,26.775,5.225,25.275,55
2016,1,12.9,6.3,8,9.3,26.65,28.2,24.7,9.55,38.85,56
2016,2,1.257142857,0.6,0.685714286,1.228571429,28.52857143,32.14285714,26.57142857,10.67142857,35.3,56
2016,3,4.342857143,2.342857143,2.371428571,2.657142857,28.62857143,32.3,26.52857143,8.728571429,29.78571429,56
2016,4,10.85714286,7.742857143,9.371428571,10.45714286,28.37142857,31.7,25.98571429,9.1,38.71428571,56
2016,5,4.628571429,2.142857143,2.8,3.371428571,28.35714286,31.81428571,26.28571429,11.54285714,42.81428571,56
2016,6,7.028571429,4.771428571,5.228571429,5.371428571,28.45714286,32.11428571,26.04285714,10.45714286,35.25714286,56
2016,7,3.685714286,2.342857143,2.542857143,2.971428571,27.72857143,30.34285714,25.9,12.3,35.84285714,56
2016,8,13.62857143,3.771428571,4.771428571,5.628571429,27.82857143,31.04285714,25.94285714,11.11428571,34.3,56
2016,9,0.8,0.342857143,0.514285714,0.771428571,28.22857143,31.97142857,25.88571429,13.97142857,39.81428571,56
2016,10,1.257142857,1.114285714,1.114285714,1.257142857,28.74285714,32.47142857,26.57142857,15.04285714,46.38571429,56
2016,11,2,0.885714286,1.028571429,1.2,28.82857143,32.42857143,26.71428571,9.885714286,28.85714286,56
2016,12,8.428571429,4.828571429,6.6,7.057142857,28.88571429,33.15714286,26.27142857,9.842857143,33.81428571,56
2016,13,0.514285714,0.514285714,0.514285714,0.514285714,29.31428571,32.2,27.4,9.871428571,33.7,56
2016,14,0,0,0,0,29.72857143,33.62857143,27.32857143,11.57142857,36.3,56
2016,15,12.2,7.514285714,11.08571429,12.11428571,29.14285714,32.94285714,26.1,8.071428571,33.64285714,56
2016,16,1.971428571,1.714285714,1.914285714,1.971428571,29.88571429,32.35714286,27.47142857,9.614285714,36.82857143,56
2016,17,3.885714286,2.914285714,3.657142857,3.885714286,30.15714286,33.64285714,27.6,8.571428571,32.24285714,56
2016,18,8.028571429,6.257142857,7.257142857,7.942857143,29.52857143,32.08571429,27.25714286,8.185714286,31.1,56
2016,19,3.2,2.714285714,3.142857143,3.171428571,30.08571429,33.04285714,27.35714286,7.871428571,31.08571429,56
2016,20,4.8,2.857142857,3.428571429,3.971428571,29.61428571,32.57142857,26.9,8.071428571,34.21428571,56
2016,21,5.457142857,3.028571429,3.742857143,4.371428571,29.31428571,31.82857143,26.8,10,41.97142857,56
2016,22,3.028571429,1.828571429,2.057142857,2.514285714,29.84285714,32.35714286,26.87142857,9.714285714,45.21428571,56
2016,23,5.171428571,2.542857143,4.514285714,4.942857143,28.98571429,31.38571429,26.41428571,8.7,45.71428571,56
2016,24,6.828571429,3.742857143,5.942857143,6.457142857,29.31428571,31.45714286,27.18571429,8.328571429,33.02857143,56
2016,25,17.51428571,5.257142857,7.428571429,12,28.67142857,30.67142857,26.07142857,9.871428571,41.94285714,56
2016,26,6.828571429,3.371428571,4.6,5.8,28.8,31.02857143,26.47142857,8.785714286,40,56
2016,27,0,0,0,0,30.2,32.28571429,28.84285714,9.471428571,26.27142857,56
2016,28,5.257142857,3.714285714,4.6,5.171428571,30.05714286,32.47142857,27.35714286,9.8,32.85714286,56
2016,29,8.285714286,6.285714286,7.514285714,7.942857143,28.81428571,31.07142857,26.08571429,8.828571429,44.17142857,56
2016,30,15.6,6.285714286,9.085714286,12.68571429,27.75714286,30.05714286,24.92857143,10.57142857,46.27142857,56
2016,31,9.571428571,8.4,9.028571429,9.257142857,28.3,30.24285714,25.81428571,7.928571429,34.92857143,56
2016,32,0.714285714,0.628571429,0.685714286,0.685714286,28.84285714,30.77142857,26.64285714,10.44285714,38.15714286,56
2016,33,0.885714286,0.885714286,0.885714286,0.885714286,29.67142857,31.42857143,27.88571429,8.842857143,33.01428571,56
2016,34,1.771428571,1.2,1.4,1.485714286,29.67142857,31.98571429,27.28571429,10.85714286,37.34285714,56
2016,35,7.2,3.8,5.657142857,6.914285714,29.21428571,31.11428571,26.65714286,11.15714286,42.15714286,56
2016,36,1.25,0.75,1.05,1.2,29.225,31.175,27.225,8.825,36.1,56
2016,1,19.5,11.1,11.8,13.7,26.1,27.9,23.8,4.65,42.5,57
2016,2,4.257142857,2.885714286,3.942857143,4.171428571,28.41428571,31.77142857,26.3,5.657142857,31.88571429,57
2016,3,5.257142857,3.742857143,4.4,4.542857143,28.4,31.45714286,26.14285714,5.257142857,30.14285714,57
2016,4,14.6,11.42857143,12.42857143,12.85714286,28.1,31.6,24.8,5.242857143,35.52857143,57
2016,5,13.85714286,8.314285714,8.914285714,9.542857143,28.24285714,32.02857143,25.52857143,5.842857143,34,57
2016,6,15.08,10.32,10.48,13.4,28.3,32.18,25.42,6.14,30.88,57
2016,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57
2016,8,25.3,7.25,9.6,12.35,26.43333333,30,25.1,5.775,31.875,57
2016,9,2.028571429,1.685714286,1.8,2,28.17142857,32.52857143,25.62857143,6.428571429,36.05714286,57
2016,10,2.314285714,1.685714286,1.828571429,2.2,28.9,33.25714286,26.34285714,6.642857143,36.55714286,57
2016,11,0.657142857,0.628571429,0.628571429,0.628571429,28.76,31.81428571,26.85714286,6.842857143,31.21428571,57
2016,12,8.571428571,2.685714286,4.857142857,7.371428571,28.76,32.62857143,26.28571429,7.414285714,33.14285714,57
2016,13,0.942857143,0.857142857,0.914285714,0.914285714,29.4,32.72857143,27.28571429,6.942857143,32.98571429,57
2016,14,2.742857143,1.771428571,2.542857143,2.714285714,29.72857143,34.04285714,27.38571429,7.242857143,37.38571429,57
2016,15,4.942857143,2.742857143,2.914285714,4.8,29.25,32.25714286,26.62857143,6.771428571,32.3,57
2016,16,0.4,0.342857143,0.342857143,0.371428571,30.1,33.56666667,27.56666667,7.142857143,34.1,57
2016,17,9.942857143,8.285714286,9.571428571,9.828571429,29.95,33.45714286,26.97142857,9.114285714,36.81428571,57
2016,18,2.685714286,1.285714286,1.828571429,2.257142857,29.42857143,32.34285714,27.02857143,8.9,33.02857143,57
2016,19,1.571428571,1.485714286,1.542857143,1.542857143,29.9,33.08571429,27.6,9,33.57142857,57
2016,20,2.114285714,1.428571429,1.685714286,1.885714286,29.675,32.67142857,27.07142857,7.5,33.62857143,57
2016,21,9.628571429,7.714285714,8.742857143,9,29.15,32.55,26.55,7.542857143,33.67142857,57
2016,22,3.742857143,2.971428571,3.114285714,3.4,29.71666667,32.44285714,26.1,10.18571429,36.67142857,57
2016,23,10.8,5.628571429,8.114285714,10.25714286,28.94285714,31.75714286,26.11428571,6.842857143,33.42857143,57
2016,24,6.085714286,3.085714286,5.171428571,6,29.31666667,31.7,27.02857143,8.8,34.3,57
2016,25,17.2,4.542857143,7.228571429,8.4,28.775,31.15714286,26.31428571,7.828571429,35.48571429,57
2016,26,1.885714286,0.428571429,0.714285714,0.914285714,28.8,31.54285714,26.14285714,7.342857143,35.7,57
2016,27,0,0,0,0,29.92857143,32.74285714,28.28571429,11.85714286,29.14285714,57
2016,28,10.17142857,8.114285714,9.885714286,10.17142857,29.77142857,32.41428571,26.67142857,11.94285714,33.25714286,57
2016,29,11.54285714,7.371428571,9.742857143,11.17142857,28.9,31.02857143,25.58571429,8.157142857,32.57142857,57
2016,30,13.96666667,7.7,9.5,10.53333333,27.63333333,30.55,24.55,6.833333333,35.98333333,57
2016,31,6.057142857,3.6,5.142857143,5.657142857,28.18,30.42857143,25.7,7.614285714,36.27142857,57
2016,32,1.4,1.2,1.342857143,1.4,28.65714286,30.92857143,26.42857143,11.05714286,35.64285714,57
2016,33,0.057142857,0.057142857,0.057142857,0.057142857,29.58,31.85714286,27.72857143,9.714285714,31.98571429,57
2016,34,3.6,2.4,3.114285714,3.314285714,29.22,32.22857143,26.81428571,12,35.88571429,57
2016,35,10.71428571,5.114285714,7.628571429,10.4,28.83333333,32,26.32857143,10.32857143,34.92857143,57
2016,36,1.25,0.65,1.05,1.25,29.05,31.975,27.05,9.45,33.05,57
2016,1,13.2,5.7,6.4,7.7,NULL,NULL,NULL,NULL,NULL,59
2016,2,0.428571429,0.142857143,0.228571429,0.285714286,NULL,NULL,NULL,NULL,NULL,59
2016,3,8.628571429,6.685714286,8.114285714,8.457142857,NULL,NULL,NULL,NULL,NULL,59
2016,4,6.8,5.057142857,5.371428571,5.428571429,NULL,NULL,NULL,NULL,NULL,59
2016,5,3.971428571,2.057142857,2.085714286,2.542857143,NULL,NULL,NULL,NULL,NULL,59
2016,6,7.857142857,5.914285714,7.028571429,7.257142857,NULL,NULL,NULL,NULL,NULL,59
2016,7,4.4,2.914285714,3.257142857,3.371428571,NULL,NULL,NULL,NULL,NULL,59
2016,8,12.54285714,2.742857143,3.857142857,5.2,NULL,NULL,NULL,NULL,NULL,59
2016,9,2.114285714,1.028571429,1.285714286,1.457142857,NULL,NULL,NULL,NULL,NULL,59
2016,10,0,0,0,0,NULL,NULL,NULL,NULL,NULL,59
2016,11,5.571428571,2.914285714,4.085714286,5,NULL,NULL,NULL,NULL,NULL,59
2016,12,1.971428571,1.142857143,1.4,1.628571429,NULL,NULL,NULL,NULL,NULL,59
2016,13,0.142857143,0.114285714,0.114285714,0.142857143,NULL,NULL,NULL,NULL,NULL,59
2016,14,0,0,0,0,NULL,NULL,NULL,NULL,NULL,59
2016,15,3.885714286,2.8,3.028571429,3.628571429,NULL,NULL,NULL,NULL,NULL,59
2016,16,3.514285714,2.742857143,3.114285714,3.285714286,NULL,NULL,NULL,NULL,NULL,59
2016,17,4.142857143,3.028571429,3.857142857,4,NULL,NULL,NULL,NULL,NULL,59
2016,18,0.971428571,0.942857143,0.971428571,0.971428571,NULL,NULL,NULL,NULL,NULL,59
2016,19,0.485714286,0.485714286,0.485714286,0.485714286,NULL,NULL,NULL,NULL,NULL,59
2016,20,12.11428571,8.8,10.8,11.68571429,NULL,NULL,NULL,NULL,NULL,59
2016,21,4.514285714,3,3.457142857,3.857142857,NULL,NULL,NULL,NULL,NULL,59
2016,22,8.971428571,6.485714286,7.957142857,8.585714286,NULL,NULL,NULL,NULL,NULL,59
2016,23,6.8,4.6,5.914285714,6.371428571,NULL,NULL,NULL,NULL,NULL,59
2016,24,3.257142857,2.314285714,2.571428571,2.8,NULL,NULL,NULL,NULL,NULL,59
2016,25,6.428571429,3.6,4.028571429,4.914285714,NULL,NULL,NULL,NULL,NULL,59
2016,26,6,1.657142857,2.914285714,4.542857143,NULL,NULL,NULL,NULL,NULL,59
2016,27,0.028571429,0.028571429,0.028571429,0.028571429,NULL,NULL,NULL,NULL,NULL,59
2016,28,3.685714286,2.428571429,2.828571429,3.685714286,NULL,NULL,NULL,NULL,NULL,59
2016,29,2.542857143,1.2,1.685714286,2.428571429,NULL,NULL,NULL,NULL,NULL,59
2016,30,17.14285714,8.971428571,11,12.31428571,NULL,NULL,NULL,NULL,NULL,59
2016,31,2.342857143,1.342857143,1.485714286,1.8,NULL,NULL,NULL,NULL,NULL,59
2016,32,6.342857143,5.8,6.085714286,6.171428571,NULL,NULL,NULL,NULL,NULL,59
2016,33,1.685714286,1.628571429,1.657142857,1.657142857,NULL,NULL,NULL,NULL,NULL,59
2016,34,3.914285714,3.342857143,3.457142857,3.657142857,NULL,NULL,NULL,NULL,NULL,59
2016,35,5.142857143,3.142857143,3.942857143,4.657142857,NULL,NULL,NULL,NULL,NULL,59
2016,36,2.7,2.05,2.35,2.55,NULL,NULL,NULL,NULL,NULL,59
2016,1,9.4,4.7,5.4,7.3,25.75,28,23.8,5.2,32.6,61
2016,2,1.914285714,1.457142857,1.542857143,1.8,27.68571429,31.51428571,25.32857143,8.742857143,42.94285714,61
2016,3,6.228571429,4.914285714,5.257142857,5.857142857,27.78571429,32.31428571,25.55714286,6.271428571,31.01428571,61
2016,4,8.028571429,6.285714286,6.571428571,7.4,27.3,31.9,24.87142857,5.428571429,32.24285714,61
2016,5,7.742857143,5.285714286,5.885714286,6.4,27.57142857,31.88571429,24.98571429,8.114285714,36.31428571,61
2016,6,4.114285714,2.714285714,2.971428571,3.428571429,27.61428571,32.01428571,25.27142857,6.642857143,31.42857143,61
2016,7,7.2,4,5,5.7,27.35,30.05,24.75,11.85,41.4,61
2016,8,16.57142857,5.457142857,8.028571429,10.25714286,27.01428571,30.67142857,24.54285714,8.428571429,36.01428571,61
2016,9,1.771428571,0.571428571,0.714285714,1.028571429,27.4,31.41428571,24.6,10.31428571,39.6,61
2016,10,0.4,0.285714286,0.342857143,0.342857143,28.01428571,32,25.74285714,11.52857143,40.22857143,61
2016,11,2.6,1.742857143,1.942857143,2.057142857,28.38571429,32.95714286,25.81428571,7.3,29.62857143,61
2016,12,1.257142857,1.171428571,1.257142857,1.257142857,28.65714286,34.07142857,25.71428571,6.728571429,28.35714286,61
2016,13,3,2.828571429,2.971428571,2.971428571,28.7,33.04285714,25.94285714,6.071428571,29.31428571,61
2016,14,0,0,0,0,29.22857143,33.42857143,26.47142857,10.2,35.18571429,61
2016,15,6.114285714,3.828571429,4.228571429,6.028571429,28.45714286,33.51428571,25.2,5.142857143,28.38571429,61
2016,16,3.914285714,2.8,3.685714286,3.914285714,29.11428571,33.74285714,26.1,4.514285714,28.64285714,61
2016,17,12.74285714,10.82857143,12.42857143,12.74285714,29.08571429,34.11428571,25.7,5.242857143,32.41428571,61
2016,18,3.971428571,2.828571429,3.285714286,3.685714286,28.1,33.02857143,25.65714286,3.871428571,24.64285714,61
2016,19,5.828571429,4.485714286,5.314285714,5.6,28.6,34.58571429,25.24285714,3.914285714,38.77142857,61
2016,20,7.2,3.514285714,5.2,6.971428571,28.57142857,33.68571429,25.82857143,3.828571429,43.62857143,61
2016,21,13.22857143,9.428571429,10.8,11.8,28.3,32.87142857,25.55714286,4.571428571,36.31428571,61
2016,22,7.457142857,3.914285714,6.314285714,7.171428571,29.27142857,33.32857143,25.77142857,5.157142857,28.41428571,61
2016,23,7.428571429,5.8,6.742857143,7.285714286,27.91428571,32.07142857,25.27142857,4.157142857,35.41428571,61
2016,24,18.8,11.22857143,12.68571429,14.22857143,28.05714286,32.34285714,24.75714286,4.085714286,39.5,61
2016,25,19.65714286,7.6,10.85714286,13.6,27.18571429,30.62857143,24.74285714,4.128571429,26.11428571,61
2016,26,5.685714286,2.285714286,2.742857143,4.828571429,27.85714286,31.37142857,24.88571429,4.257142857,23.9,61
2016,27,0,0,0,0,29.9,33.54285714,27.05714286,5.342857143,22.51428571,61
2016,28,13.77142857,8.171428571,13,13.62857143,29.41428571,32.77142857,25.77142857,5.614285714,38.62857143,61
2016,29,17.14285714,9,13,16.65714286,27.87142857,31.65714286,24.87142857,4.257142857,32.14285714,61
2016,30,14.68571429,7.371428571,9.8,10.68571429,26.91428571,31.2,24,4.385714286,32.25714286,61
2016,31,13.02857143,9.8,11.77142857,12.48571429,27.12857143,30.68571429,24.28571429,3.771428571,26.65714286,61
2016,32,21.2,18.4,21.2,21.2,27.4,32.2,25.3,3.6,27.4,61
2016,1,15.8,6.8,8.1,8.3,26.45,29.15,24,4.35,28.25,62
2016,2,0.228571429,0.142857143,0.171428571,0.171428571,28.3,32.47142857,25.51428571,6.185714286,27.98571429,62
2016,3,4.457142857,3.285714286,3.8,4.085714286,28.41428571,33.27142857,25.84285714,5.242857143,24.9,62
2016,4,4.4,2.6,3.314285714,3.857142857,27.92857143,32.94285714,25.45714286,4.685714286,27.25714286,62
2016,5,3.371428571,2.028571429,2.342857143,2.771428571,28.3,32.67142857,25.5,6.071428571,32,62
2016,6,4.2,2.228571429,3.028571429,3.714285714,28.31428571,32.65714286,25.57142857,5.8,28.44285714,62
2016,7,7.257142857,4.028571429,5.685714286,6.114285714,27.35714286,30.67142857,24.8,6.328571429,27.24285714,62
2016,8,14.11428571,3.428571429,5.742857143,6.8,27.47142857,31.9,24.88571429,5.885714286,28.1,62
2016,9,0.828571429,0.4,0.4,0.485714286,27.85714286,32.41428571,24.8,6.742857143,32.55714286,62
2016,10,0.057142857,0.057142857,0.057142857,0.057142857,28.61428571,33.04285714,26.01428571,7.6,33.9,62
2016,11,4.771428571,2.428571429,2.628571429,3.257142857,28.8,33.78571429,26.21428571,6.171428571,26.98571429,62
2016,12,1.085714286,0.828571429,1.057142857,1.057142857,28.91428571,34.11428571,25.61428571,5.928571429,26.01428571,62
2016,13,10.48571429,8.314285714,10.4,10.48571429,28.72857143,33.7,25.37142857,5.185714286,25.61428571,62
2016,14,0,0,0,0,29.45714286,34.22857143,26.51428571,6.914285714,29.91428571,62
2016,15,7.771428571,4.571428571,4.942857143,7.6,29.01428571,34.65714286,25.57142857,5.085714286,26.17142857,62
2016,16,2.057142857,1.714285714,1.828571429,1.828571429,29.14285714,34.4,25.97142857,3.9,24.94285714,62
2016,17,7.714285714,4.771428571,5.514285714,6.114285714,29.57142857,34.81428571,26.24285714,4.928571429,25.81428571,62
2016,18,16.91428571,13.17142857,15.91428571,16.11428571,27.77142857,33.75714286,24.9,3.271428571,24.91428571,62
2016,19,2.8,2.771428571,2.771428571,2.771428571,28.91428571,34.6,25.58571429,3.885714286,27.05714286,62
2016,20,15.65714286,10.37142857,13.34285714,15.45714286,28.57142857,33.87142857,25.35714286,3.585714286,27.3,62
2016,21,7.857142857,6.171428571,6.6,7.371428571,28.08571429,33.52857143,25.4,3.285714286,25.2,62
2016,22,10.25714286,5.142857143,6.971428571,8.742857143,28.74285714,33.52857143,25.38571429,4.2,25.64285714,62
2016,23,7.6,5.942857143,7.142857143,7.371428571,27.57142857,32.48571429,24.81428571,3.342857143,24.38571429,62
2016,24,10.05714286,5.971428571,8.942857143,9.371428571,27.88571429,32.7,24.9,3.542857143,23.31428571,62
2016,25,14.6,8.142857143,12.25714286,13.71428571,27.15714286,31.85714286,24.57142857,3.385714286,23.95714286,62
2016,26,5.085714286,1.828571429,2.914285714,4.028571429,27.57142857,31.95714286,24.54285714,3.585714286,23.47142857,62
2016,27,0.085714286,0.057142857,0.057142857,0.085714286,29.41428571,33.47142857,26.25714286,4.471428571,21.75714286,62
2016,28,0.828571429,0.428571429,0.542857143,0.657142857,29.35714286,33.47142857,25.77142857,5.042857143,24.47142857,62
2016,29,8.857142857,5.285714286,8.142857143,8.657142857,27.61428571,32.25714286,24.58571429,3.728571429,28.88571429,62
2016,30,7.085714286,4.114285714,5.342857143,5.885714286,26.85714286,31.75714286,23.95714286,3.7,27.35714286,62
2016,31,8.971428571,6.742857143,8.457142857,8.628571429,27.08571429,31.4,24.02857143,3.485714286,24,62
2016,32,0.714285714,0.571428571,0.628571429,0.685714286,28.04285714,32.57142857,24.87142857,4.8,26.37142857,62
2016,33,1,0.971428571,1,1,28.61428571,33.08571429,25.7,4.071428571,24.57142857,62
2016,34,3.485714286,1.971428571,3.028571429,3.171428571,28.91428571,33.28571429,25,5.714285714,28.71428571,62
2016,35,7.657142857,5.2,6.657142857,7.342857143,28.45714286,32.42857143,25.17142857,4.514285714,29.61428571,62
2016,36,0.75,0.35,0.45,0.45,28.2,32.425,25.225,3.95,24.225,62
2016,1,13,6.4,8.3,11.1,NULL,NULL,NULL,NULL,NULL,63
2016,2,2.057142857,1.571428571,1.885714286,1.942857143,NULL,NULL,NULL,NULL,NULL,63
2016,3,6.171428571,4.257142857,5.285714286,6.085714286,NULL,NULL,NULL,NULL,NULL,63
2016,4,6.028571429,4.514285714,4.828571429,4.885714286,NULL,NULL,NULL,NULL,NULL,63
2016,5,1.685714286,1.028571429,1.057142857,1.228571429,NULL,NULL,NULL,NULL,NULL,63
2016,6,6.314285714,3.428571429,4.742857143,5.542857143,NULL,NULL,NULL,NULL,NULL,63
2016,7,5.085714286,3.685714286,3.942857143,4.085714286,NULL,NULL,NULL,NULL,NULL,63
2016,8,14.51428571,4.342857143,6.114285714,8.371428571,NULL,NULL,NULL,NULL,NULL,63
2016,9,1.457142857,0.371428571,0.6,0.885714286,NULL,NULL,NULL,NULL,NULL,63
2016,10,0.057142857,0.028571429,0.028571429,0.028571429,NULL,NULL,NULL,NULL,NULL,63
2016,11,6.457142857,3.371428571,5.257142857,6.114285714,NULL,NULL,NULL,NULL,NULL,63
2016,12,7.428571429,2.857142857,3.742857143,6.542857143,NULL,NULL,NULL,NULL,NULL,63
2016,13,0.771428571,0.542857143,0.542857143,0.685714286,NULL,NULL,NULL,NULL,NULL,63
2016,14,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
2016,15,5.2,3.114285714,4.085714286,4.942857143,NULL,NULL,NULL,NULL,NULL,63
2016,16,2.485714286,2.228571429,2.314285714,2.371428571,NULL,NULL,NULL,NULL,NULL,63
2016,17,5.514285714,4.828571429,5.342857143,5.514285714,NULL,NULL,NULL,NULL,NULL,63
2016,18,3.857142857,3.114285714,3.142857143,3.542857143,NULL,NULL,NULL,NULL,NULL,63
2016,19,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
2016,20,12.97142857,9.457142857,10.45714286,12.17142857,NULL,NULL,NULL,NULL,NULL,63
2016,21,8.942857143,6.714285714,7.285714286,7.685714286,NULL,NULL,NULL,NULL,NULL,63
2016,22,7.285714286,4.771428571,6.114285714,7.028571429,NULL,NULL,NULL,NULL,NULL,63
2016,23,4.342857143,2.257142857,3.885714286,3.971428571,NULL,NULL,NULL,NULL,NULL,63
2016,24,4.657142857,2.6,2.771428571,3.028571429,NULL,NULL,NULL,NULL,NULL,63
2016,25,3.4,2.114285714,2.571428571,2.914285714,NULL,NULL,NULL,NULL,NULL,63
2016,26,6.371428571,2,2.714285714,4.685714286,NULL,NULL,NULL,NULL,NULL,63
2016,27,0.028571429,0.028571429,0.028571429,0.028571429,NULL,NULL,NULL,NULL,NULL,63
2016,28,4.571428571,2.971428571,3.657142857,4.571428571,NULL,NULL,NULL,NULL,NULL,63
2016,29,5.742857143,4.6,5.542857143,5.571428571,NULL,NULL,NULL,NULL,NULL,63
2016,30,20.08571429,9.342857143,11.6,12.94285714,NULL,NULL,NULL,NULL,NULL,63
2016,31,1.285714286,0.6,0.714285714,0.971428571,NULL,NULL,NULL,NULL,NULL,63
2016,32,4.714285714,3.828571429,4.2,4.628571429,NULL,NULL,NULL,NULL,NULL,63
2016,33,1.371428571,1.2,1.371428571,1.371428571,NULL,NULL,NULL,NULL,NULL,63
2016,34,7.057142857,6.314285714,6.742857143,6.857142857,NULL,NULL,NULL,NULL,NULL,63
2016,35,7.2,5.142857143,6.371428571,6.971428571,NULL,NULL,NULL,NULL,NULL,63
2016,36,1.6,1.1,1.25,1.35,NULL,NULL,NULL,NULL,NULL,63
