Year,Month,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
2016,8,2.548387097,1.567741935,2.083870968,2.406451613,29.3483871,31.31290323,27.14516129,10.17419355,37.88064516,56
2016,1,11.65806452,7.870967742,8.664516129,9.509677419,28.12903226,31.47419355,25.51612903,5.45483871,33.48064516,57
2016,2,7.894117647,3.247058824,3.894117647,4.752941176,28.03125,31.97058824,25.65294118,6.294117647,33.90588235,57
2016,3,3.438709677,1.722580645,2.432258065,3.122580645,29.11111111,32.7516129,26.80967742,6.880645161,33.5,57
2016,4,4.193333333,2.953333333,3.42,4.026666667,29.66363636,33,27.05517241,8.06,34.67,57
2016,5,3.916129032,3.116129032,3.451612903,3.619354839,29.68571429,32.69333333,26.78666667,8.425806452,34.39354839,57
2016,6,8.326666667,3.146666667,4.906666667,5.92,29.09130435,31.58666667,26.7,8.313333333,33.8,57
2016,7,9.273333333,5.993333333,7.68,8.406666667,28.96521739,31.28333333,25.93333333,9.01,33.94666667,57
2016,8,3.722580645,2.064516129,2.877419355,3.587096774,29.05652174,31.79032258,26.82580645,10.70645161,34.59677419,57
2016,1,5.619354839,3.806451613,4.270967742,4.561290323,NULL,NULL,NULL,NULL,NULL,59
2016,2,6.186206897,2.731034483,3.413793103,3.862068966,NULL,NULL,NULL,NULL,NULL,59
2016,3,1.735483871,0.941935484,1.264516129,1.529032258,NULL,NULL,NULL,NULL,NULL,59
2016,4,2.92,2.22,2.56,2.773333333,NULL,NULL,NULL,NULL,NULL,59
2016,5,6.035483871,4.351612903,5.238709677,5.687096774,NULL,NULL,NULL,NULL,NULL,59
2016,6,5.103333333,2.73,3.49,4.22,NULL,NULL,NULL,NULL,NULL,59
2016,7,6.425806452,3.761290323,4.458064516,5.187096774,NULL,NULL,NULL,NULL,NULL,59
2016,8,3.587096774,2.793548387,3.103225806,3.35483871,NULL,NULL,NULL,NULL,NULL,59
2016,1,6.432258065,4.703225806,5.04516129,5.741935484,27.46129032,31.68387097,25.10645161,6.970967742,35.2483871,61
2016,2,6.65,2.483333333,3.433333333,4.266666667,27.40416667,31.25,24.85416667,9.216666667,36.96666667,61
2016,3,1.6,1.322580645,1.432258065,1.458064516,28.56774194,33.07419355,25.91612903,8.061290323,31.83870968,61
2016,4,6.24,4.733333333,5.513333333,6.153333333,28.74666667,33.66333333,25.71333333,4.956666667,28.85333333,61
2016,5,7.690322581,4.883870968,6.303225806,7.187096774,28.73225806,33.63548387,25.63225806,4.419354839,36.23870968,61
2016,6,11.95333333,6.213333333,7.64,9.253333333,27.95,31.66333333,25.15666667,4.276666667,29.78666667,61
2016,7,13.92258065,8.348387097,11.42580645,12.75483871,27.97096774,31.76774194,24.91290323,4.535483871,31.61935484,61
2016,1,3.84516129,2.270967742,2.709677419,3.006451613,28.13870968,32.61935484,25.49032258,5.487096774,28.19032258,62
2016,2,6.35862069,2.420689655,3.572413793,4.117241379,27.77241379,31.93103448,25.05862069,6.310344828,29.4862069,62
2016,3,3.703225806,2.625806452,3.193548387,3.35483871,28.87096774,33.74516129,25.90645161,6.241935484,27.93548387,62
2016,4,8.04,5.653333333,6.58,7.386666667,28.93,34.45,25.71666667,4.453333333,25.69333333,62
2016,5,8.290322581,5.548387097,6.729032258,7.780645161,28.59677419,33.88709677,25.42580645,3.748387097,26.00967742,62
2016,6,8.7,5.093333333,7.28,8.04,27.69333333,32.24666667,24.86,3.556666667,23.62333333,62
2016,7,5.84516129,3.761290323,5.109677419,5.412903226,27.86129032,32.3516129,24.7483871,4.058064516,25.52580645,62
2016,8,2.967741935,1.993548387,2.580645161,2.780645161,28.50967742,32.79677419,25.19354839,4.693548387,27.19677419,62
2016,1,4.509677419,3.051612903,3.55483871,3.980645161,NULL,NULL,NULL,NULL,NULL,63
2016,2,6.531034483,2.779310345,3.64137931,4.482758621,NULL,NULL,NULL,NULL,NULL,63
2016,3,3.322580645,1.535483871,2.161290323,3.019354839,NULL,NULL,NULL,NULL,NULL,63
2016,4,3.98,3.1,3.473333333,3.82,NULL,NULL,NULL,NULL,NULL,63
2016,5,6.625806452,4.748387097,5.419354839,6.103225806,NULL,NULL,NULL,NULL,NULL,63
2016,6,4.353333333,2.08,2.76,3.38,NULL,NULL,NULL,NULL,NULL,63
2016,7,7.251612903,4.051612903,4.95483871,5.529032258,NULL,NULL,NULL,NULL,NULL,63
2016,8,4.703225806,3.767741935,4.283870968,4.55483871,NULL,NULL,NULL,NULL,NULL,63
